aggregate_trade_id,price,quantity,first_trade_id,last_trade_id,time_stamp,was_the_buyer,was_the_trade
996145138,60511.88,0.00305,1147685825,1147685825,1637064013399,True,True
996145139,60511.89,0.00017,1147685826,1147685826,1637064013445,False,True
996145140,60511.89,0.00661,1147685827,1147685827,1637064013467,False,True
996145141,60511.89,0.00318,1147685828,1147685828,1637064013637,False,True
996145142,60511.88,0.37352,1147685829,1147685831,1637064013688,True,True
996145143,60511.83,0.001,1147685832,1147685832,1637064013713,False,True
996145144,60511.82,0.00353,1147685833,1147685833,1637064013827,True,True
996145145,60511.83,0.00031,1147685834,1147685834,1637064013900,False,True
996145146,60511.83,0.0011,1147685835,1147685835,1637064013934,False,True
996145147,60511.83,0.03876,1147685836,1147685836,1637064014004,False,True
996145148,60511.82,0.02026,1147685837,1147685837,1637064014007,True,True
996145149,60511.83,0.01564,1147685838,1147685838,1637064014156,False,True
996145150,60511.83,0.00351,1147685839,1147685839,1637064014185,False,True
996145151,60511.83,0.00025,1147685840,1147685840,1637064014250,False,True
996145152,60511.83,0.00021,1147685841,1147685841,1637064014270,False,True
996145153,60511.83,0.00363,1147685842,1147685842,1637064014335,False,True
996145154,60511.83,0.00194,1147685843,1147685843,1637064014358,False,True
996145155,60511.83,0.00417,1147685844,1147685844,1637064014378,False,True
996145156,60511.83,0.01929,1147685845,1147685845,1637064014397,False,True
996145157,60511.82,0.01119,1147685846,1147685846,1637064014455,True,True
996145158,60511.82,0.03169,1147685847,1147685849,1637064014478,True,True
996145159,60511.82,0.11734,1147685850,1147685850,1637064014490,True,True
996145160,60511.83,0.00466,1147685851,1147685851,1637064014519,False,True
996145161,60511.83,0.00184,1147685852,1147685852,1637064014530,False,True
996145162,60511.82,0.00546,1147685853,1147685853,1637064014560,True,True
996145163,60511.82,0.0144,1147685854,1147685854,1637064014573,True,True
996145164,60511.82,0.00419,1147685855,1147685855,1637064014614,True,True
996145165,60511.82,0.00057,1147685856,1147685856,1637064014616,True,True
996145166,60511.82,0.10401,1147685857,1147685857,1637064014629,True,True
996145167,60511.82,0.00359,1147685858,1147685858,1637064014645,True,True
996145168,60511.83,0.00282,1147685859,1147685859,1637064014679,False,True
996145169,60511.82,0.00436,1147685860,1147685860,1637064014686,True,True
996145170,60511.83,0.00595,1147685861,1147685861,1637064014833,False,True
996145171,60511.83,0.00043,1147685862,1147685862,1637064014863,False,True
996145172,60511.83,0.00394,1147685863,1147685863,1637064014878,False,True
996145173,60511.83,0.00547,1147685864,1147685864,1637064014890,False,True
996145174,60511.83,0.02701,1147685865,1147685865,1637064014941,False,True
996145175,60511.83,0.03674,1147685866,1147685867,1637064014946,False,True
996145176,60511.83,0.00207,1147685868,1147685868,1637064014965,False,True
996145177,60511.83,0.00684,1147685869,1147685869,1637064014986,False,True
996145178,60511.83,0.04959,1147685870,1147685870,1637064014987,False,True
996145179,60511.83,0.01344,1147685871,1147685871,1637064014998,False,True
996145180,60511.83,0.04993,1147685872,1147685872,1637064015005,False,True
996145181,60511.83,0.00601,1147685873,1147685873,1637064015020,False,True
996145182,60511.83,0.01721,1147685874,1147685874,1637064015022,False,True
996145183,60511.83,0.01974,1147685875,1147685875,1637064015070,False,True
996145184,60511.83,0.00088,1147685876,1147685876,1637064015072,False,True
996145185,60511.83,0.01626,1147685877,1147685877,1637064015073,False,True
996145186,60511.83,0.00045,1147685878,1147685878,1637064015086,False,True
996145187,60511.83,0.01183,1147685879,1147685879,1637064015094,False,True
996145188,60511.83,0.00176,1147685880,1147685880,1637064015153,False,True
996145189,60511.83,0.01076,1147685881,1147685881,1637064015171,False,True
996145190,60511.83,0.00677,1147685882,1147685882,1637064015198,False,True
996145191,60511.83,0.00498,1147685883,1147685883,1637064015254,False,True
996145192,60511.83,0.01083,1147685884,1147685884,1637064015269,False,True
996145193,60511.83,0.01855,1147685885,1147685886,1637064015270,False,True
996145194,60511.87,0.00448,1147685887,1147685887,1637064015270,False,True
996145195,60511.88,0.021,1147685888,1147685888,1637064015270,False,True
996145196,60511.88,0.1,1147685889,1147685889,1637064015311,False,True
996145197,60511.88,0.0004,1147685890,1147685890,1637064015324,False,True
996145198,60511.88,0.00459,1147685891,1147685891,1637064015363,False,True
996145199,60511.88,0.02053,1147685892,1147685892,1637064015373,False,True
996145200,60511.88,0.011,1147685893,1147685893,1637064015374,False,True
996145201,60511.88,0.01702,1147685894,1147685894,1637064015388,False,True
996145202,60511.88,0.01123,1147685895,1147685895,1637064015392,False,True
996145203,60511.87,0.00107,1147685896,1147685896,1637064015394,True,True
996145204,60511.88,0.00056,1147685897,1147685897,1637064015406,False,True
996145205,60511.87,0.00091,1147685898,1147685898,1637064015423,True,True
996145206,60511.88,0.01117,1147685899,1147685899,1637064015461,False,True
996145207,60511.88,0.02453,1147685900,1147685900,1637064015493,False,True
996145208,60511.88,0.00462,1147685901,1147685901,1637064015506,False,True
996145209,60511.88,0.00661,1147685902,1147685902,1637064015519,False,True
996145210,60511.89,0.04799,1147685903,1147685903,1637064015519,False,True
996145211,60511.89,0.00661,1147685904,1147685905,1637064015526,False,True
996145212,60517.66,0.00981,1147685906,1147685906,1637064015526,False,True
996145213,60517.66,0.01019,1147685907,1147685907,1637064015560,False,True
996145214,60519.0,0.0186,1147685908,1147685908,1637064015560,False,True
996145215,60519.0,0.0014,1147685909,1147685909,1637064015572,False,True
996145216,60519.05,0.00994,1147685910,1147685910,1637064015572,False,True
996145217,60519.05,0.04966,1147685911,1147685912,1637064015622,False,True
996145218,60519.04,0.01708,1147685913,1147685913,1637064015633,True,True
996145219,60519.05,0.0603,1147685914,1147685914,1637064015644,False,True
996145220,60519.05,0.01142,1147685915,1147685915,1637064015662,False,True
996145221,60519.04,0.00175,1147685916,1147685916,1637064015724,True,True
996145222,60519.05,0.06071,1147685917,1147685918,1637064015727,False,True
996145223,60519.05,0.0003,1147685919,1147685919,1637064015760,False,True
996145224,60519.05,0.0115,1147685920,1147685920,1637064015768,False,True
996145225,60519.04,0.00615,1147685921,1147685921,1637064015773,True,True
996145226,60519.01,0.00345,1147685922,1147685922,1637064015806,True,True
996145227,60519.02,0.032,1147685923,1147685923,1637064015815,False,True
996145228,60519.02,0.06199,1147685924,1147685924,1637064015817,False,True
996145229,60519.02,0.04971,1147685925,1147685925,1637064015824,False,True
996145230,60519.02,0.05022,1147685926,1147685926,1637064015832,False,True
996145231,60519.02,0.04974,1147685927,1147685927,1637064015835,False,True
996145232,60519.02,0.05077,1147685928,1147685929,1637064015853,False,True
996145233,60519.02,0.00203,1147685930,1147685930,1637064015855,False,True
996145234,60519.02,0.05128,1147685931,1147685931,1637064015865,False,True
996145235,60519.02,0.01178,1147685932,1147685932,1637064015866,False,True
996145236,60513.24,0.00779,1147685933,1147685933,1637064015892,True,True
996145237,60512.95,0.0619,1147685934,1147685934,1637064015892,True,True
996145238,60519.02,0.06347,1147685935,1147685936,1637064015902,False,True
996145239,60519.02,0.05234,1147685937,1147685937,1637064015906,False,True
996145240,60518.22,0.04262,1147685938,1147685938,1637064015922,False,True
996145241,60517.74,0.00826,1147685939,1147685939,1637064015949,False,True
996145242,60518.14,0.00443,1147685940,1147685940,1637064015949,False,True
996145243,60518.14,0.02903,1147685941,1147685941,1637064015950,False,True
996145244,60517.71,0.00191,1147685942,1147685942,1637064015969,False,True
996145245,60517.71,0.07009,1147685943,1147685943,1637064015973,False,True
996145246,60518.96,0.00106,1147685944,1147685944,1637064015973,False,True
996145247,60515.79,0.01206,1147685945,1147685945,1637064015975,False,True
996145248,60515.79,0.06499,1147685946,1147685946,1637064015993,False,True
996145249,60515.79,0.0378,1147685947,1147685947,1637064015995,False,True
996145250,60517.7,0.00826,1147685948,1147685948,1637064015995,False,True
996145251,60518.95,0.05551,1147685949,1147685949,1637064015995,False,True
996145252,60518.82,0.00113,1147685950,1147685950,1637064016016,False,True
996145253,60516.15,0.05963,1147685951,1147685952,1637064016076,False,True
996145254,60518.79,0.00692,1147685953,1147685953,1637064016076,False,True
996145255,60516.14,0.02919,1147685954,1147685957,1637064016092,True,True
996145256,60516.15,0.072,1147685958,1147685958,1637064016095,False,True
996145257,60518.45,0.01273,1147685959,1147685959,1637064016095,False,True
996145258,60516.15,0.03061,1147685960,1147685960,1637064016122,False,True
996145259,60516.14,0.00826,1147685961,1147685961,1637064016138,True,True
996145260,60513.57,0.00826,1147685962,1147685962,1637064016138,True,True
996145261,60511.87,0.01643,1147685963,1147685963,1637064016138,True,True
996145262,60512.04,0.00488,1147685964,1147685964,1637064016175,True,True
996145263,60512.0,0.00392,1147685965,1147685965,1637064016201,True,True
996145264,60513.67,0.00602,1147685966,1147685966,1637064016232,False,True
996145265,60513.67,0.01048,1147685967,1147685968,1637064016232,False,True
996145266,60513.73,0.00683,1147685969,1147685969,1637064016232,False,True
996145267,60516.15,0.00016,1147685970,1147685970,1637064016411,False,True
996145268,60516.15,0.0037,1147685971,1147685971,1637064016475,False,True
996145269,60516.15,0.0039,1147685972,1147685972,1637064016476,False,True
996145270,60516.14,0.00212,1147685973,1147685973,1637064016478,True,True
996145271,60516.15,0.00214,1147685974,1147685975,1637064016493,False,True
996145272,60516.15,0.00047,1147685976,1147685976,1637064016494,False,True
996145273,60516.15,0.08609,1147685977,1147685979,1637064016508,False,True
996145274,60516.19,0.00097,1147685980,1147685980,1637064016508,False,True
996145275,60518.43,0.00826,1147685981,1147685981,1637064016508,False,True
996145276,60521.03,0.00938,1147685982,1147685982,1637064016508,False,True
996145277,60521.03,0.00032,1147685983,1147685983,1637064016510,False,True
996145278,60521.03,0.00124,1147685984,1147685985,1637064016520,False,True
996145279,60521.03,0.04462,1147685986,1147685986,1637064016527,False,True
996145280,60521.03,0.00166,1147685987,1147685987,1637064016527,False,True
996145281,60523.99,0.03926,1147685988,1147685988,1637064016669,False,True
996145282,60524.0,0.02,1147685989,1147685989,1637064016669,False,True
996145283,60525.0,0.02,1147685990,1147685990,1637064016669,False,True
996145284,60525.96,0.00549,1147685991,1147685991,1637064016669,False,True
996145285,60521.02,0.02788,1147685992,1147685992,1637064016675,False,True
996145286,60521.02,0.04412,1147685993,1147685993,1637064016711,False,True
996145287,60523.59,0.06376,1147685994,1147685994,1637064016711,False,True
996145288,60523.59,0.01142,1147685995,1147685995,1637064016717,False,True
996145289,60523.58,0.00357,1147685996,1147685996,1637064016722,True,True
996145290,60523.59,0.02714,1147685997,1147685997,1637064016899,False,True
996145291,60525.84,0.00143,1147685998,1147685998,1637064017020,False,True
996145292,60518.21,0.00031,1147685999,1147685999,1637064017075,True,True
996145293,60518.21,0.00074,1147686000,1147686000,1637064017093,True,True
996145294,60518.21,0.00088,1147686001,1147686001,1637064017094,True,True
996145295,60518.21,0.01123,1147686002,1147686002,1637064017108,True,True
996145296,60518.21,0.00024,1147686003,1147686003,1637064017109,True,True
996145297,60519.39,0.00423,1147686004,1147686004,1637064017163,True,True
996145298,60519.39,0.0009,1147686005,1147686005,1637064017187,True,True
996145299,60519.47,0.00525,1147686006,1147686006,1637064017232,True,True
996145300,60523.61,0.00991,1147686007,1147686008,1637064017251,False,True
996145301,60523.61,0.02626,1147686009,1147686009,1637064017269,False,True
996145302,60519.48,0.00735,1147686010,1147686010,1637064017292,True,True
996145303,60523.61,0.00721,1147686011,1147686011,1637064017296,False,True
996145304,60519.48,0.0056,1147686012,1147686012,1637064017319,True,True
996145305,60519.48,0.01117,1147686013,1147686014,1637064017334,True,True
996145306,60519.47,0.00595,1147686015,1147686015,1637064017334,True,True
996145307,60519.48,0.00966,1147686016,1147686016,1637064017347,True,True
996145308,60519.48,0.0056,1147686017,1147686017,1637064017348,True,True
996145309,60519.48,0.00629,1147686018,1147686018,1637064017363,True,True
996145310,60519.49,0.00275,1147686019,1147686019,1637064017375,False,True
996145311,60519.48,0.00185,1147686020,1147686020,1637064017395,True,True
996145312,60519.48,0.01116,1147686021,1147686021,1637064017429,True,True
996145313,60519.48,0.0033,1147686022,1147686022,1637064017528,True,True
996145314,60519.49,0.05975,1147686023,1147686023,1637064017572,False,True
996145315,60525.55,0.04025,1147686024,1147686024,1637064017572,False,True
996145316,60525.54,0.01879,1147686025,1147686025,1637064017736,True,True
996145317,60525.55,0.00036,1147686026,1147686026,1637064017738,False,True
996145318,60525.54,0.0014,1147686027,1147686027,1637064017788,True,True
996145319,60525.54,0.00042,1147686028,1147686028,1637064017815,True,True
996145320,60525.54,0.00191,1147686029,1147686029,1637064017825,True,True
996145321,60525.54,0.00041,1147686030,1147686030,1637064017835,True,True
996145322,60525.54,0.00262,1147686031,1147686031,1637064017835,True,True
996145323,60525.55,0.00481,1147686032,1147686032,1637064017838,False,True
996145324,60525.54,0.00169,1147686033,1147686033,1637064017880,True,True
996145325,60525.54,0.00092,1147686034,1147686034,1637064017920,True,True
996145326,60525.54,0.00611,1147686035,1147686035,1637064017927,True,True
996145327,60525.54,0.03544,1147686036,1147686036,1637064017941,True,True
996145328,60525.54,0.0002,1147686037,1147686037,1637064017981,True,True
996145329,60525.55,0.08,1147686038,1147686039,1637064017987,False,True
996145330,60525.54,0.00061,1147686040,1147686040,1637064017997,True,True
996145331,60525.54,0.00113,1147686041,1147686041,1637064017998,True,True
996145332,60525.55,0.00359,1147686042,1147686042,1637064018037,False,True
996145333,60525.54,0.00308,1147686043,1147686043,1637064018045,True,True
996145334,60527.33,0.01351,1147686044,1147686044,1637064018102,False,True
996145335,60527.32,0.00072,1147686045,1147686045,1637064018103,True,True
996145336,60528.99,0.00029,1147686046,1147686046,1637064018109,True,True
996145337,60528.99,0.00279,1147686047,1147686047,1637064018112,True,True
996145338,60528.99,0.00458,1147686048,1147686048,1637064018112,True,True
996145339,60529.0,0.02,1147686049,1147686049,1637064018140,False,True
996145340,60528.99,0.00091,1147686050,1147686050,1637064018142,True,True
996145341,60530.0,0.02056,1147686051,1147686051,1637064018151,True,True
996145342,60530.01,0.00253,1147686052,1147686052,1637064018164,False,True
996145343,60531.44,0.0005,1147686053,1147686053,1637064018165,False,True
996145344,60531.45,0.00032,1147686054,1147686054,1637064018165,False,True
996145345,60531.93,0.00438,1147686055,1147686055,1637064018167,False,True
996145346,60531.92,0.0004,1147686056,1147686056,1637064018209,True,True
996145347,60538.78,0.00456,1147686057,1147686057,1637064018251,False,True
996145348,60538.77,0.01653,1147686058,1147686058,1637064018286,True,True
996145349,60538.77,0.00034,1147686059,1147686059,1637064018301,True,True
996145350,60538.78,0.03536,1147686060,1147686061,1637064018355,False,True
996145351,60538.78,0.01405,1147686062,1147686062,1637064018357,False,True
996145352,60538.77,0.00341,1147686063,1147686063,1637064018380,True,True
996145353,60538.78,0.0007,1147686064,1147686064,1637064018393,False,True
996145354,60538.77,0.00864,1147686065,1147686065,1637064018422,True,True
996145355,60538.78,0.0158,1147686066,1147686066,1637064018447,False,True
996145356,60538.77,0.00146,1147686067,1147686067,1637064018490,True,True
996145357,60538.78,0.00812,1147686068,1147686068,1637064018505,False,True
996145358,60538.78,0.00165,1147686069,1147686069,1637064018513,False,True
996145359,60538.77,0.00046,1147686070,1147686070,1637064018521,True,True
996145360,60538.77,0.00153,1147686071,1147686071,1637064018526,True,True
996145361,60538.77,0.00917,1147686072,1147686072,1637064018529,True,True
996145362,60538.77,0.00058,1147686073,1147686073,1637064018536,True,True
996145363,60538.77,0.08406,1147686074,1147686075,1637064018543,True,True
996145364,60538.77,0.00441,1147686076,1147686076,1637064018590,True,True
996145365,60538.77,0.00024,1147686077,1147686077,1637064018621,True,True
996145366,60538.77,0.00054,1147686078,1147686078,1637064018649,True,True
996145367,60538.77,0.00205,1147686079,1147686079,1637064018651,True,True
996145368,60538.77,0.00041,1147686080,1147686080,1637064018671,True,True
996145369,60538.77,0.00895,1147686081,1147686081,1637064018681,True,True
996145370,60538.77,0.00055,1147686082,1147686082,1637064018693,True,True
996145371,60538.77,0.00021,1147686083,1147686083,1637064018695,True,True
996145372,60538.77,0.00057,1147686084,1147686084,1637064018698,True,True
996145373,60538.77,0.0064,1147686085,1147686085,1637064018741,True,True
996145374,60538.77,0.00116,1147686086,1147686086,1637064018748,True,True
996145375,60538.77,0.01149,1147686087,1147686087,1637064018748,True,True
996145376,60538.77,0.00499,1147686088,1147686088,1637064018764,True,True
996145377,60538.77,0.00026,1147686089,1147686089,1637064018784,True,True
996145378,60538.77,0.0008,1147686090,1147686090,1637064018815,True,True
996145379,60538.78,0.00742,1147686091,1147686094,1637064018865,False,True
996145380,60538.77,0.0006,1147686095,1147686095,1637064018878,True,True
996145381,60538.78,0.00053,1147686096,1147686096,1637064018902,False,True
996145382,60538.78,0.0016,1147686097,1147686097,1637064018939,False,True
996145383,60538.78,0.00106,1147686098,1147686098,1637064018945,False,True
996145384,60538.99,0.00624,1147686099,1147686099,1637064018977,True,True
996145385,60539.0,0.03991,1147686100,1147686100,1637064018986,False,True
996145386,60538.99,0.02579,1147686101,1147686101,1637064018990,True,True
996145387,60538.99,0.00051,1147686102,1147686102,1637064019028,True,True
996145388,60538.99,0.0042,1147686103,1147686103,1637064019039,True,True
996145389,60538.99,0.00851,1147686104,1147686104,1637064019067,True,True
996145390,60538.99,0.00108,1147686105,1147686105,1637064019070,True,True
996145391,60539.0,9e-05,1147686106,1147686106,1637064019070,False,True
996145392,60539.81,0.00016,1147686107,1147686107,1637064019070,False,True
996145393,60539.8,0.00234,1147686108,1147686108,1637064019100,True,True
996145394,60539.8,0.00133,1147686109,1147686109,1637064019120,True,True
996145395,60539.81,0.06178,1147686110,1147686110,1637064019123,False,True
996145396,60539.8,0.02011,1147686111,1147686111,1637064019123,True,True
996145397,60539.81,0.00741,1147686112,1147686112,1637064019141,False,True
996145398,60539.8,0.01737,1147686113,1147686113,1637064019160,True,True
996145399,60539.8,0.00312,1147686114,1147686114,1637064019163,True,True
996145400,60539.8,0.0594,1147686115,1147686115,1637064019166,True,True
996145401,60538.99,0.04795,1147686116,1147686116,1637064019166,True,True
996145402,60538.77,0.05876,1147686117,1147686118,1637064019166,True,True
996145403,60539.81,0.0697,1147686119,1147686120,1637064019166,False,True
996145404,60534.06,0.03,1147686121,1147686121,1637064019168,True,True
996145405,60532.71,0.047,1147686122,1147686122,1637064019168,True,True
996145406,60532.71,0.025,1147686123,1147686123,1637064019169,True,True
996145407,60532.29,0.01,1147686124,1147686124,1637064019169,True,True
996145408,60532.0,0.01,1147686125,1147686125,1637064019169,True,True
996145409,60531.93,0.001,1147686126,1147686126,1637064019169,True,True
996145410,60530.48,0.02,1147686127,1147686127,1637064019169,True,True
996145411,60528.99,0.00066,1147686128,1147686129,1637064019169,True,True
996145412,60527.49,0.01334,1147686130,1147686130,1637064019169,True,True
996145413,60526.09,0.05145,1147686131,1147686131,1637064019170,True,True
996145414,60526.05,0.02855,1147686132,1147686132,1637064019170,True,True
996145415,60526.05,0.01145,1147686133,1147686133,1637064019171,True,True
996145416,60522.94,0.4,1147686134,1147686134,1637064019171,True,True
996145417,60522.06,0.05,1147686135,1147686135,1637064019171,True,True
996145418,60520.55,0.02,1147686136,1147686136,1637064019171,True,True
996145419,60520.0,0.00082,1147686137,1147686137,1637064019171,True,True
996145420,60519.89,0.01,1147686138,1147686138,1637064019171,True,True
996145421,60519.5,0.00773,1147686139,1147686139,1637064019171,True,True
996145422,60531.05,0.00026,1147686140,1147686140,1637064019194,False,True
996145423,60531.05,0.0058,1147686141,1147686141,1637064019197,False,True
996145424,60531.16,0.00826,1147686142,1147686142,1637064019243,False,True
996145425,60531.15,0.00072,1147686143,1147686143,1637064019254,True,True
996145426,60531.15,0.00041,1147686144,1147686144,1637064019271,True,True
996145427,60531.15,0.00487,1147686145,1147686145,1637064019271,True,True
996145428,60531.15,0.07724,1147686146,1147686146,1637064019272,True,True
996145429,60531.15,0.08323,1147686147,1147686147,1637064019273,True,True
996145430,60531.16,0.04008,1147686148,1147686148,1637064019278,False,True
996145431,60531.15,0.00041,1147686149,1147686149,1637064019284,True,True
996145432,60531.15,0.11793,1147686150,1147686150,1637064019285,True,True
996145433,60531.16,0.32483,1147686151,1147686156,1637064019315,False,True
996145434,60534.07,0.16432,1147686157,1147686158,1637064019315,False,True
996145435,60537.22,0.072,1147686159,1147686159,1637064019315,False,True
996145436,60538.89,0.07903,1147686160,1147686160,1637064019315,False,True
996145437,60531.16,0.00107,1147686161,1147686161,1637064019356,True,True
996145438,60531.17,0.00037,1147686162,1147686162,1637064019360,False,True
996145439,60531.17,0.01215,1147686163,1147686163,1637064019377,False,True
996145440,60531.17,0.00601,1147686164,1147686164,1637064019396,False,True
996145441,60531.17,0.06686,1147686165,1147686165,1637064019416,False,True
996145442,60531.17,0.00026,1147686166,1147686166,1637064019441,False,True
996145443,60537.23,0.07178,1147686167,1147686167,1637064019465,False,True
996145444,60531.16,0.07273,1147686168,1147686169,1637064019468,True,True
996145445,60537.23,0.00022,1147686170,1147686170,1637064019473,False,True
996145446,60538.62,0.012,1147686171,1147686171,1637064019473,False,True
996145447,60534.19,0.00114,1147686172,1147686172,1637064019473,True,True
996145448,60534.19,0.00019,1147686173,1147686173,1637064019503,True,True
996145449,60537.25,0.06726,1147686174,1147686174,1637064019506,False,True
996145450,60534.19,0.00163,1147686175,1147686175,1637064019566,True,True
996145451,60534.2,0.0123,1147686176,1147686176,1637064019568,False,True
996145452,60534.2,0.06769,1147686177,1147686177,1637064019589,False,True
996145453,60534.2,0.0033,1147686178,1147686178,1637064019621,False,True
996145454,60534.19,0.0164,1147686179,1147686179,1637064019640,True,True
996145455,60534.19,0.01736,1147686180,1147686180,1637064019643,True,True
996145456,60527.5,0.01234,1147686181,1147686181,1637064019661,False,True
996145457,60527.5,0.00027,1147686182,1147686182,1637064019664,False,True
996145458,60527.5,0.00823,1147686183,1147686183,1637064019667,False,True
996145459,60527.49,0.05,1147686184,1147686184,1637064019668,True,True
996145460,60526.08,0.00033,1147686185,1147686185,1637064019668,True,True
996145461,60525.49,0.03919,1147686186,1147686186,1637064019668,True,True
996145462,60522.06,0.072,1147686187,1147686187,1637064019668,True,True
996145463,60521.57,0.03858,1147686188,1147686188,1637064019668,True,True
996145464,60527.49,0.00052,1147686189,1147686189,1637064019683,True,True
996145465,60527.5,0.06067,1147686190,1147686190,1637064019759,False,True
996145466,60527.5,0.00353,1147686191,1147686191,1637064019780,False,True
996145467,60527.5,0.1,1147686192,1147686192,1637064019829,False,True
996145468,60527.49,0.00032,1147686193,1147686193,1637064019878,True,True
996145469,60527.49,0.02517,1147686194,1147686194,1637064019945,True,True
996145470,60527.5,0.15719,1147686195,1147686197,1637064019960,False,True
996145471,60527.5,0.00025,1147686198,1147686198,1637064020022,False,True
996145472,60529.75,0.02309,1147686199,1147686199,1637064020022,False,True
996145473,60527.5,0.04883,1147686200,1147686200,1637064020042,False,True
996145474,60527.49,0.00153,1147686201,1147686201,1637064020058,True,True
996145475,60527.49,0.00437,1147686202,1147686202,1637064020087,True,True
996145476,60527.49,0.05365,1147686203,1147686205,1637064020100,True,True
996145477,60527.5,0.05053,1147686206,1147686206,1637064020109,False,True
996145478,60524.62,0.10324,1147686207,1147686207,1637064020137,True,True
996145479,60524.62,0.00162,1147686208,1147686208,1637064020146,True,True
996145480,60522.71,0.00019,1147686209,1147686209,1637064020153,True,True
996145481,60525.91,0.00029,1147686210,1147686210,1637064020188,True,True
996145482,60527.16,0.20156,1147686211,1147686211,1637064020193,True,True
996145483,60527.16,0.09304,1147686212,1147686213,1637064020206,True,True
996145484,60527.16,0.00348,1147686214,1147686214,1637064020258,True,True
996145485,60525.92,0.00394,1147686215,1147686215,1637064020267,False,True
996145486,60521.32,0.0002,1147686216,1147686216,1637064020269,True,True
996145487,60520.01,0.02805,1147686217,1147686217,1637064020269,True,True
996145488,60520.0,0.02,1147686218,1147686218,1637064020269,True,True
996145489,60519.51,0.02037,1147686219,1147686219,1637064020269,True,True
996145490,60524.28,0.00253,1147686220,1147686220,1637064020295,False,True
996145491,60520.71,0.00348,1147686221,1147686221,1637064020314,True,True
996145492,60520.71,0.00348,1147686222,1147686222,1637064020314,True,True
996145493,60523.73,0.00348,1147686223,1147686223,1637064020317,True,True
996145494,60523.74,0.00026,1147686224,1147686224,1637064020383,False,True
996145495,60523.73,0.01093,1147686225,1147686225,1637064020467,True,True
996145496,60523.73,0.00112,1147686226,1147686226,1637064020584,True,True
996145497,60520.73,0.00018,1147686227,1147686227,1637064020639,True,True
996145498,60520.73,0.02084,1147686228,1147686228,1637064020650,True,True
996145499,60520.74,0.00127,1147686229,1147686229,1637064020685,False,True
996145500,60520.74,0.00032,1147686230,1147686230,1637064020754,False,True
996145501,60520.73,0.0702,1147686231,1147686231,1637064020812,True,True
996145502,60520.74,0.0006,1147686232,1147686232,1637064020818,False,True
996145503,60520.73,0.0033,1147686233,1147686233,1637064020836,False,True
996145504,60520.72,0.0087,1147686234,1147686234,1637064020849,True,True
996145505,60519.51,0.01937,1147686235,1147686235,1637064020849,True,True
996145506,60519.52,0.18672,1147686236,1147686236,1637064020855,False,True
996145507,60519.52,0.00067,1147686237,1147686237,1637064020858,False,True
996145508,60519.52,0.05068,1147686238,1147686238,1637064020863,False,True
996145509,60518.03,0.00049,1147686239,1147686239,1637064020959,True,True
996145510,60518.03,0.01951,1147686240,1147686240,1637064020999,True,True
996145511,60515.89,0.02,1147686241,1147686241,1637064020999,True,True
996145512,60515.0,0.00075,1147686242,1147686242,1637064020999,True,True
996145513,60513.01,0.0667,1147686243,1147686243,1637064020999,True,True
996145514,60513.0,0.04,1147686244,1147686244,1637064020999,True,True
996145515,60512.0,0.04,1147686245,1147686245,1637064020999,True,True
996145516,60511.97,0.04828,1147686246,1147686246,1637064020999,True,True
996145517,60518.04,0.00088,1147686247,1147686247,1637064021007,False,True
996145518,60511.98,0.02925,1147686248,1147686248,1637064021053,True,True
996145519,60513.01,0.02112,1147686249,1147686249,1637064021065,True,True
996145520,60513.01,0.08362,1147686250,1147686250,1637064021211,True,True
996145521,60513.01,0.0005,1147686251,1147686251,1637064021220,True,True
996145522,60513.01,0.02408,1147686252,1147686253,1637064021286,True,True
996145523,60512.13,0.01982,1147686254,1147686254,1637064021286,True,True
996145524,60511.97,0.00611,1147686255,1147686255,1637064021286,True,True
996145525,60511.95,0.00611,1147686256,1147686256,1637064021286,True,True
996145526,60511.93,0.00612,1147686257,1147686257,1637064021286,True,True
996145527,60511.82,0.02744,1147686258,1147686258,1637064021286,True,True
996145528,60511.82,0.0072,1147686259,1147686259,1637064021444,True,True
996145529,60511.82,0.00441,1147686260,1147686262,1637064021467,True,True
996145530,60510.01,0.00188,1147686263,1147686263,1637064021541,False,True
996145531,60510.0,0.00228,1147686264,1147686265,1637064021625,True,True
996145532,60507.0,0.02935,1147686266,1147686266,1637064021625,True,True
996145533,60507.0,0.01019,1147686267,1147686267,1637064021723,True,True
996145534,60507.0,0.00039,1147686268,1147686268,1637064021752,True,True
996145535,60507.0,7e-05,1147686269,1147686269,1637064021769,True,True
996145536,60505.36,0.00054,1147686270,1147686270,1637064021769,True,True
996145537,60505.36,0.00397,1147686271,1147686274,1637064021814,True,True
996145538,60505.35,0.00082,1147686275,1147686275,1637064021814,True,True
996145539,60502.46,0.00075,1147686276,1147686276,1637064021814,True,True
996145540,60501.25,0.02142,1147686277,1147686277,1637064021814,True,True
996145541,60501.25,0.00043,1147686278,1147686278,1637064021849,True,True
996145542,60501.25,0.00121,1147686279,1147686279,1637064021906,True,True
996145543,60501.25,0.08689,1147686280,1147686280,1637064021929,True,True
996145544,60501.25,0.00162,1147686281,1147686281,1637064021944,True,True
996145545,60501.25,0.07722,1147686282,1147686282,1637064021952,True,True
996145546,60501.25,0.01468,1147686283,1147686283,1637064021961,True,True
996145547,60501.25,0.00483,1147686284,1147686284,1637064022051,True,True
996145548,60501.26,0.025,1147686285,1147686285,1637064022076,False,True
